,cid,podcaster_id,title,episode_count,sub_count,primary_cid
8003,1788909,,ادعیه عرفانی – پایگاه اطلاع رسانی آیت الله کمیلی خراسانی,27,20,
8004,1662147,,موج بزرگداشت – تیم – استــــودیو صـــداهای هـــــمراه,9,14,
8005,1726390,,دانلود رایگان – وکیل رسمی,10,120,
8006,2693991,17909332.0,Hadi saidi,19,0,
8007,1855600,,کارتون - فیلم تو سریال,4,33,
8008,2403662,15798153.0,شبنامه نسوان,6,526,
8009,3322590,,Nothing,1,0,
8010,2379218,,درنگ,2,174,
8011,3324043,19537875.0,A4Cast,5,34,
8012,2181941,14305610.0,رادیو سفیر,6,64,
8013,2407833,,coffeinepodcast,1,4,
8014,2373062,,پادکست هُشْتَکْ | Hoshtak,8,159,
8015,3336024,,دلتنگی,1,27,
8016,2523296,,زندگی,1,0,
8017,2539576,,شخصیت چگونه بوجود می آید؟؟,1,280,
8018,2602068,,radiobooklet,6,19,
8019,2582699,17192325.0,VitrinCast,3,10,
8020,3573430,,Goodbye,2,0,
8021,2889247,,الااتت,1,0,
8022,4609785,,Shabhei Namdar,1,2,
8023,3319901,,Sos,1,0,
8024,3652921,,Voice Of Baker | صدای بیکر,15,0,3540202.0
8025,3317087,,گزارش بازار ۵ شهریور ۹۹,2,4,
8026,3073030,18951904.0,پادکست خیابون _ Khiaboon Podcast,1,3,
8027,3669906,7336596.0,پادکست انسو | Enso Podcast,25,2488,
8028,4977614,,دایره داستان,41,2,3431367.0
8029,992438,,اهمیت تربیت در اسلام,1,9,
8030,5346727,,fesenjoon,2,0,
8031,2659647,,وفس,2,3,
8032,1992864,10658997.0,ابدیت و یک روز,348,10693,
8033,3303844,,El,1,0,
8034,3293931,,رادیو محرم | هیئت منتظران مهدی (عج) دانشگاه علوم پزشکی شیراز,12,13,
8035,2691113,,my emotions!,6,0,
8036,3066014,19054383.0,پادکست ماناک,5,450,
8037,2666969,,رادیو پُشتِ‌کار,5,665,
8038,3431392,,Break,1,2,
8039,4738360,,کتاب صوتی نمایشنامه آنلاین,64,857,
8040,4554498,,ققنوس,3,4,
8041,3520606,14679205.0,ده نکه هه نار,1,3,
8042,3461124,,najib,2,1,
8043,5470217,19727692.0,کتابخانه نیمه شب,65,71700,
8044,3336555,,پادکست,1,3,
8045,3429968,,Jjjjj,1,0,
8046,3350132,21041933.0,Radionameh | رادیو نامه,6,271,
8047,3718579,,RADIOBARFAK - رادیو برفک,10,388,
8048,3532654,21194000.0,Khooneh | خونه,9,634,
8049,3412684,,Podcasteman | پادکست من,4,0,3412709.0
8050,3821920,17153810.0,NoNameCast,2,26,
8051,3712346,20909016.0,Maadama | پادکست فارسی ماآدما,16,418,
8052,4124084,,رادیو فول استک::ارائهٔ پادکست‌های آموزشی در حوزه‌های برنامه‌نویسی، شبکه، هوش مصنوعی,79,12371,
8053,2481424,16542867.0,پادکست هفتگی راه پرداخت,10,176,
8054,3375007,,A Better Life with Dr. Mohamadi - همراه و همگام با دکتر محمدی,20,18,
8055,3720615,24445992.0,تاریک,4,33,
8056,2745494,,به وقت 24!,22,17,
8057,2733218,,رویا,1,12,
8058,2224265,,رادیو تیون,17,71,
8059,2593717,16759788.0,چهار اثر از فلورانس اسکاول شین,24,30140,
8060,2159196,13983939.0,گالینگور | Galingor,35,7116,
8061,2651636,17655976.0,RADIUMMYRADIO/رادیوم,87,186,
8062,1798319,10034149.0,DialogueBox | دیالوگ‌باکس,122,156231,
8063,2170525,14135923.0,پادکست کملوت,8,895,
8064,2376020,15618930.0,نوحه های اجرا شده در مسجد حظیره یزد,4,28,
8065,2096711,12466061.0,Animmania,2,58,
8066,2450495,16301906.0,کمی کتاب,6,670,
8067,2215118,14809670.0,Techchi | تک‌چی,75,8012,
8068,2392096,9030209.0,رادیو رَج | Radio Raj,1,14,
8069,2130795,13474815.0,رادیو صدای زمین,238,7694,
8070,2474767,16368459.0,رادیو نور شو,16,69,
8071,2018555,11004645.0,Radio19k,22,23,
8072,2359142,15439124.0,رادیو شب های کابل | Radio shabhaye kabul,34,3792,
8073,2213858,14795569.0,باید بدونیم,1,9,
8074,2478953,16477186.0,مهاجرت,2,34,
8075,2450545,10892397.0,رادیو مصدق,12,563,
8076,2387023,15624702.0,اتاق خاکستری,4,53,
8077,2388229,15183894.0,نظر دانشجویان دوره خصوصی سئو,6,17,
8078,2434292,16147577.0,Jazebe جاذبه,66,1031,
8079,2325077,,تک آهنگ – مغز رپ,35,64,
8080,2434314,16147577.0,Ganjineh گنجینه,25,49,
8081,2223771,14925220.0,Jeddi Podcasts | پادکست جدی,20,1143,
8082,2219779,14888161.0,AbLimoo Podcast,24,102,
8083,2276113,15241859.0,منابع انسانی - بوم ورک,1,202,
8084,2333541,15242085.0,رادیو گردانیه,3,142,
8085,2238477,15109243.0,مثل یک انگلیسی زبان انگلیسی صحبت کنید,1,294,
8086,2044088,11341092.0,MrCoach | مسترکوچ,33,458,
8087,2025899,11090288.0,Music Digestion,79,12860,
8088,2379997,15663917.0,btox | بی‌تاکس,5,110,
8089,4498668,,رادیو رخداد,11,20,4568623.0
8090,2157472,9960586.0,علی آبائی آکادمی,14,65,
8091,2367885,15529543.0,بشریت مرده است,3,10,
8092,2430111,16116831.0,اصول و فنون آموزش زبان,8,844,
8093,2370587,14468003.0,drshiri,225,14172,
8094,2451879,16314412.0,Wiki Witcher Persian,1,66,
8095,2406161,15902549.0,Lusail,0,0,
8096,2225833,14944939.0,Namaashoum,1,0,
8097,2125295,13378332.0,CastFa پادکست فارسی,20,157,
8098,2421549,16045081.0,RadioNist / رادیو نیست,48,88181,
8099,2113784,13012541.0,تک‌مضراب,22,8,
8100,2061918,10911807.0,آلبوم‌های سال به انتخاب پاراساندر و اورسی,7,1552,
8101,2419213,15963533.0,کتابخانه مدیرکار,2,8,
8102,2149741,13666099.0,کتاب صوتی,92,28970,
8103,2481163,16522685.0,نوار چسب,1,67,
8104,4498758,,نهج البلاغه,1,6,4568487.0
8105,2434131,16147577.0,Inja Cinemast اینجا سینماست,18,34,
8106,2451527,16314944.0,آزمونر,1,8,
8107,2364107,14274635.0,Ravani podcasts | پادکست روانی,14,103,
8108,2415608,15183894.0,ذهن زیبا زندگی زیبا,2,211,
8109,2194505,14533505.0,ساینا کست,1,3,
8110,2094432,12368196.0,مسیرآفرین,27,974,
8111,2411064,15965024.0,مدیریت زمان -  هدف گذاری - برنامه ریزی,1,505,
8112,2365754,15510707.0,ارزیابی و تشخیص بدشنوایی,2,42,
8113,2224653,14932527.0,javanmardzadeh,1,2,
8114,2408093,15183894.0,پرسش و پاسخ به سوالات سئو,28,90,
8115,2495830,16653779.0,دانلود فیلم سریال,1,9,
8116,2460316,16384213.0,ورتکس وب,2,1,
8117,2137748,,British Council – خانه آیلتس آفرینش | تنها مرکز تخصصی آیلتس کشور | AFARINESH IELTS,51,1398,
8118,2478993,10049102.0,شهر کودک,1,24,
8119,2210037,14762276.0,رادیو مهرگیتی,2,110,
8120,2201257,14629541.0,"www.SELCO.ir  Olarco ""..انتشارات ""پژوهش ساوالان",16,35,
8121,2499050,16678364.0,Radio ELP,1,4,
8122,4498751,,نویز پادکست,5,22,4568494.0
8123,2484861,16573730.0,رادیو متمم,34,17483,
8124,2402537,15871681.0,لاله زار,0,1,
8125,2122812,13293089.0,RadioDialogue | رادیودیالوگ,25,2752,
8126,2042418,11313631.0,پرتقال کست | وبسایت اموزشی پرتقالی ها,4,44,
8127,2219041,14878632.0,mashverapp,17,68,
8128,2432777,15400090.0,Noise Art Group,17,51,
8129,2402824,15875125.0,آکادمی فرجامی,1,7,
8130,2197834,14593158.0,پادکست سه نقطه,44,3360,
8131,2457997,13918888.0,سئو ، بهینه سازی سایت,1,56,
8132,2474563,16485643.0,پادکست زندگی معمولی,1,18,
8133,2343774,11277037.0,هفت,7,41,
8134,2132404,13518155.0,Panenka Football Podcast | پادکست فوتبالی پاننکا,107,1495,
8135,2280183,15288444.0,Cave's Podcast,1,4,
8136,2209993,14756265.0,Hooman Stories,8,22,
8137,2209982,14761256.0,سون کست : آموزش مهارت های نرم برای برنامه نویسان,2,407,
8138,2406438,,فرهنگی و هنری – رادیو فرهنگ,513,156,
8139,2420707,8570050.0,Deep Speech,4,64,
8140,2491138,15631739.0,باور صلح و آگاهی,5,86,
8141,4568578,,افرافوتو,20,259,
8142,2354422,15392635.0,یک دقیقه یک نکته,4,5,
8143,2322733,12096392.0,مستقل بودن و منفعل بودن,12,280,
8144,2196906,14575907.0,اجاره مسکن,1,4,
8145,2390902,15634016.0,گل به خودی,5,151,
8146,2273740,15214575.0,j,1,0,
8147,2211868,14779151.0,پادکست سینمایی گیشه,5,90,
8148,2417619,16006920.0,Radio ghashang,20,6,
8149,2371643,15576089.0,فروشنده شو,1,162,
8150,2217885,14147137.0,FrontCast,3,18,
8151,2439730,,رادیو فرفره,2,36,
8152,2177574,14213129.0,رادیو رختکن,5,644,
8153,2177735,14234386.0,FarzanBehnam_Radio,17,143,
8154,2157360,9600808.0,رادیو طنز سقلمه,35,742,
8155,2398838,15836743.0,ناپروکست - Naprocast,1,54,
8156,2434257,16147577.0,Ba Man Varagh Bezan با من ورق بزن,45,164,
8157,2388314,15734207.0,سبزپندار,1,7,
8158,2493110,16323236.0,جَزیرِه مَجنون,1,1,
8159,2217079,14838041.0,Radio Paradox,22,63,
8160,2157882,13960324.0,RADIO POL,77,418,
8161,2434212,16147577.0,Shabe Mahtab شب مهتاب,10,44,
8162,2332411,15365654.0,زنگ انشا,35,356,
8163,2166342,14077619.0,رادیو هم آوا,17,768,2635482.0
8164,2379321,15633465.0,Radio EveryShit,1,1,
8165,2466472,15066611.0,Aramesh,1,1,
8166,2192504,14490960.0,TABAN podcast,2,31,
8167,2421471,15928026.0,FBAMAP_Podcast 03,1,1,
8168,2377475,15626492.0,اتاق سرد آبی,4,8116,
8169,2227178,9103632.0,آستروپدیا | astropedia,8,387,
8170,2273054,16847566.0,بازی ساز باش,7,245,
8171,2434176,16147577.0,Zhino ژینو,43,184,
8172,4492033,18591905.0,پادکست بهزی,12,0,2846999.0
8173,2409118,9740762.0,پادکست دیپ | deep podcast,20,14420,
8174,2128488,13432297.0,پادکست طنز سیاسی ایران-۵۷,33,1263,
8175,2421460,15928026.0,FBAMAP-P0dcasts,7,10,
8176,2483537,14649558.0,دبش - debsh,0,6,
8177,2264541,15131925.0,پادکست کودک زیرک,22,422,
8178,2441909,16228881.0,رادیو شاهنامه,91,5784,
8179,2410833,15960898.0,پادکست لیمبو,2,54,
8180,2400687,15852123.0,مدیران نواندیش,1,6,
8181,2371516,14684372.0,شاید در جهان من همه پروانه اند,2,18,
8182,2087971,12188087.0,هزار داستان حسابداری,27,1204,
8183,2451868,12891118.0,رادیو قصه,13,1122,
8184,2379316,15654045.0,آموزش تکنیک ان ال پی,4,149,
8185,2404710,15890430.0,مسیر خودشناسی,1,83,
8186,2036104,11227619.0,انتشارات پرتقال,9,267,
8187,2116552,11814877.0,صادکست | پادکست رضاصاد,22,2136,
8188,2422078,16051484.0,رادیو تاپلرن,3,9,
8189,2214372,14800774.0,موسیقی ایران، جهان، آموزش موسیقی رضا کلانتری,12,242,
8190,2484495,9714597.0,کتاب به سوی سیمرغ,13,398,
8191,2409708,13908152.0,ممیزی,6,122,
8192,2281578,15183894.0,آموزش سئو,7,1026,
8193,2409851,15946597.0,پادکست اجتماعی رادیو دانشجو,2,13,
8194,2376335,15248301.0,شبکه کسب و کار دانش بنیان,30,210,
8195,2451530,16313311.0,دکتر الهه ثناگو جراح و متخصص زنان و زایمان و نازایی,2,43,
8196,2428791,16107143.0,سایه روشن,4,37,
8197,2114544,13053409.0,پادکست فارسی ایرنا ۲۴,19,754,
8198,2031473,11181565.0,دیاپازون اطلس موسیقی قرن بیستم,210,42061,
8199,2196042,10070604.0,پادکست گارسه,37,2287,
8200,2063838,11047680.0,رادیو صلح,10,148,
8201,2171712,14156147.0,پادکست ازل,26,3998,
8202,2354067,9714597.0,کتاب پله پله تا ملاقات خدا,42,1455,
8203,2438963,16206066.0,رسالت درمانی,2,39,
8204,2381232,15680150.0,رادیو نوستالژی,3,1148,
8205,2730951,,بوت کمپ کنکور,11,898,
8206,2238731,,مینیمالکست,8,144,
8207,4537263,,ناخونک,59,17,
8208,2035006,,آهنگ – پونل,48,35,
8209,2399496,21372557.0,بایگانی‌های موسیقی بی‌کلام - موزیک گیک,9,157,1944988.0
8210,2889608,18602542.0,پادکست طنز اسطوراخ,24,27784,
8211,2063270,,پادکست علم، تکنولوژی و کسب و کار,31,192,
8212,2216427,,تافل هوم ادیشن TOEFL Home Edition دولینگو Duolingo آی تپ iTEP جی آر ای GREتضمینی استاد اسدبیگی در تهران,18,511,
8213,2697727,16516561.0,Radio CONFORMIST's Show,4,6,
8214,2730862,,آموزش قانون جذب و مهارت های موفقیت,4,606,
8215,2847357,18559610.0,مجله آوای تیوال,2,19,
8216,2563506,16870427.0,رهایی از افکار مزاحم,31,1176,
8217,2817224,18473097.0,پرسش درباره شریعتی,20,15,
8218,2878593,18642676.0,آواهای کم‌شنیده از دیروز تا امروز,418,2431,
8219,2864648,18024474.0,پادکست دوسیه,11,277,
8220,2857607,18594124.0,فصل دوم پادکست,3,2,
8221,2783420,18361178.0,فصل وردپرس,14,92,
8222,2627329,16853551.0,کست پاس,10,32,
8223,2773734,18320223.0,پادکست شمارسانه,20,16,
8224,2735417,18070998.0,تفسیر سوره یوسف,21,21,
8225,2810269,18443027.0,کلاس شاهنامه شاهرخ مسکوب,32,888,
8226,2820848,,رادیو سردرد,4,34,
8227,2784390,18330039.0,رادیو فاینداتور,2,7,
8228,2803144,18428938.0,مجله سينمايي موج هفتم,10,17,
8229,2675650,,دانلود رایگان کتاب صوتی پانته آ,61,879,
8230,2837511,,اولین پادکست,1,27,
8231,2875569,18632400.0,پادکست امّا,1,12,
8232,2773393,11701983.0,دانلود آهنگ های محسن چاوشی,1,11,
8233,2789364,,رادیو تجربه,14,17,
8234,2825402,12391755.0,جنگ برندها,1,41,
8235,2678522,17816348.0,پادکست نگین,17,248,
8236,2777139,18336777.0,مدرسه زندگی,2,43,
8237,2778626,,محبوب من ۱🌸,3,1,
8238,2836760,,آوای زندگی,3,8,
8239,2719743,15437916.0,کافه ریبار,7,47,
8240,2844638,18540733.0,پادکست زندگی پاراگرافی,1,30,
8241,2708148,18003241.0,صداباز - بهناز بستاندوست,879,2101,
8242,2861544,15843846.0,ایستگاه فضایی,34,28075,
8243,2552636,22595114.0,افسردگی,32,21869,
8244,2764003,11701983.0,دانلود آهنگ شاد قدیمی,1,150,
8245,2530929,16886415.0,ابله و ابله تر,2,20,
8246,2906532,18193040.0,کتاب صوتی,3,183,
8247,2918880,18737717.0,پاراتاک,5,35,
8248,2937973,18773129.0,پادکست های سفر به کیش,1,12,
8249,4498823,,شب آوا,10,76,4506385.0
8250,2691824,16737564.0,رادیو بی‌اسم,1,10,
8251,2740456,18173138.0,داستان روز,10,12,
8252,2719002,16870427.0,درباره ما,6,46,
8253,2986783,18876746.0,رادیو شهرآرا,13,26,
8254,2820000,17380199.0,فرزندان نور,1335,96,
8255,2848162,18561725.0,پرسش‌های پرتکرار در بازاریابی محتوایی,16,47,
8256,2994155,18891517.0,وطندار,3,1,
8257,2843965,18548514.0,دادوری واخف,5,58,
8258,2531405,6438260.0,سنجش سپاهان,1,26,
8259,2738786,16612170.0,رادیو دگر,3,4,
8260,2672634,17792511.0,دلنوشته های من,21,15,
8261,2876318,18624472.0,آموزش حقوق کسب و کار,2,59,
8262,2789599,,پناه: پادکست مقاله‌خوانی درباره کودکان کار,20,9,4492069.0
8263,2833445,,آبی,2,10,
8264,4498736,22893041.0,مجله هنری پشت صحنه,58,20,4506393.0
8265,2943893,15652237.0,محتواتراپی,1,21,
8266,2699318,17944471.0,داستانک,1,19,
8267,2759811,18267997.0,آچار شلاقی,4,45,
8268,4498764,,دیالکتیک,18,10,4568451.0
8269,2933510,,شخصیت فنری,1,30,
8270,2724114,18100006.0,رادیو شلغم,7,3,
8271,2973815,18850044.0,دکان خالکوبی,1,17,
8272,2719156,18065958.0,قصه های روستاتیش,30,201,
8273,2739255,18098464.0,به زبان آدمیزاد,2,27,
8274,2529057,16873647.0,حرف حساب,70,851,
8275,2995045,18849481.0,مینی کلاس,1,12,
8276,2818843,18069687.0,ماه بندگی,4,0,
8277,2858182,15040587.0,چیزهایی که,2,20,
8278,2982338,15517938.0,زمان رستگاری من,0,12,
8279,2668577,17369704.0,رادیو کنکور,12,290,
8280,2716771,11047636.0,تجربه های عکاسانه,9,263,
8281,2906645,,رادیو زیر شیروونی,4,16,
8282,2634133,13012541.0,شهید حاج قاسم سلیمانی,1,86,
8283,2602407,17248524.0,Speking Grammaticly,2,6,
8284,2579117,17154704.0,Radio Shahre Man,3,0,
8285,2916284,18775745.0,گروه هنری فیل,1,7,
8286,2634046,17528418.0,آموزش سئو امیر قمصری,11,181,
8287,2721914,18087573.0,دکتر عرفان لاجوردی - دارالوکاله فرصت,391,2110,
8288,2607832,15433329.0,زندان,1,9,
8289,4498808,,وتکست,2,5,4568383.0
8290,2732836,18139323.0,شعر ارغوان استاد ابتهاج,1,113,
8291,2809082,18077914.0,گلبانگ شجریان,34,7486,
8292,2804805,17630511.0,هزار و یک شب,204,2203,
8293,2725366,18069687.0,سیرت جاودانه,7,1,
8294,2547246,16870427.0,عشق یکطرفه,13,178,
8295,2776116,18332338.0,مصاحبه های دکتر حمید حسینی,11,13,
8296,2901658,18689956.0,رادیــــــــــــو اقتصاد,2,197,
8297,2710823,17992108.0,Healthy Lifestyle Pod,4,21,
8298,2961847,17146861.0,دوگیتی,15,86,
8299,1664048,,آلبوم – تهران دانلود,6,3,
8300,1673893,,دانلود آهنگ بی کلام – بیتستان,273,93,
8301,3403933,,دانلود آهنگ کردی 1402 سایت دانلود آهنگ های کردی جدید 2021 قدیمی بهترین کیفیت Mp3,18,27,
8302,5455217,,آموزش پذیرایی، تشریفات اداری و هتل داری گروه مهارت گستر نوشیجان,12,1,
8303,1704808,,podcast – شرکت مهندسی و توسعه نفت PEDEC,323,10,
8304,5206471,,دانلود آهنگ جدید و گلچین بهترین آهنگ های جدید و قدیمی - خواننده زن,12,43,
